SessionID,UserID,DeviceType,Country,ReferralSource,step1_home,step2_product,step3_cart,step4_checkout,step5_confirm,is_purchased
session_3359,user_2650,Desktop,UK,Social Media,1,1,0,0,0,0
session_336,user_2741,Tablet,UK,Direct,1,1,1,0,0,0
session_3360,user_2915,Desktop,Australia,Email,1,1,1,1,0,0
session_3361,user_2415,Desktop,France,Direct,1,1,1,0,0,0
session_3362,user_2255,Desktop,USA,Direct,1,1,1,0,0,0
session_3363,user_1740,Desktop,India,Social Media,1,1,0,0,0,0
session_3364,user_1211,Mobile,USA,Google,1,1,0,0,0,0
session_3365,user_2510,Mobile,Germany,Google,1,0,0,0,0,0
session_3366,user_1103,Desktop,USA,Social Media,1,0,0,0,0,0
session_3367,user_2709,Tablet,Australia,Email,1,1,0,0,0,0
session_3368,user_2182,Mobile,Germany,Social Media,1,0,0,0,0,0
session_3369,user_1132,Desktop,France,Google,1,1,0,0,0,0
session_337,user_2336,Desktop,Australia,Google,1,1,1,1,1,1
session_3370,user_1404,Tablet,Canada,Social Media,1,1,1,0,0,0
session_3371,user_1964,Tablet,Australia,Direct,1,1,1,0,0,0
session_3372,user_1230,Tablet,Germany,Email,1,1,1,1,1,1
session_3373,user_1535,Desktop,UK,Direct,1,1,0,0,0,0
session_3374,user_2540,Mobile,Canada,Direct,1,1,0,0,0,0
session_3375,user_1870,Mobile,UK,Direct,1,1,0,0,0,0
session_3376,user_2043,Mobile,India,Google,1,1,0,0,0,0
session_3377,user_2907,Mobile,France,Social Media,1,1,1,0,0,0
session_3378,user_2456,Tablet,UK,Social Media,1,1,0,0,0,0
session_3379,user_1607,Mobile,USA,Google,1,1,0,0,0,0
session_338,user_2368,Mobile,USA,Google,1,1,1,0,0,0
session_3380,user_2948,Tablet,Australia,Direct,1,1,0,0,0,0
session_3381,user_2036,Tablet,Canada,Email,1,0,0,0,0,0
session_3382,user_1608,Desktop,India,Google,1,1,0,0,0,0
session_3383,user_1513,Desktop,Germany,Google,1,0,0,0,0,0
session_3384,user_1055,Mobile,USA,Direct,1,1,0,0,0,0
session_3385,user_1215,Desktop,France,Direct,1,1,1,1,1,1
session_3386,user_1733,Tablet,UK,Email,1,1,1,1,1,1
session_3387,user_1556,Tablet,Canada,Google,1,1,0,0,0,0
session_3388,user_2997,Tablet,USA,Direct,1,1,0,0,0,0
session_3389,user_1254,Mobile,UK,Google,1,1,0,0,0,0
session_339,user_1870,Mobile,USA,Google,1,1,1,1,1,1
session_3390,user_2269,Desktop,UK,Google,1,1,0,0,0,0
session_3391,user_1406,Desktop,USA,Google,1,1,0,0,0,0
session_3392,user_1526,Mobile,Australia,Social Media,1,1,1,0,0,0
session_3393,user_2598,Desktop,UK,Google,1,1,0,0,0,0
session_3394,user_2628,Mobile,Canada,Google,1,1,0,0,0,0
session_3395,user_2999,Mobile,India,Social Media,1,1,1,1,1,1
session_3396,user_2727,Tablet,Australia,Email,1,1,0,0,0,0
session_3397,user_1141,Desktop,India,Email,1,1,0,0,0,0
session_3398,user_2324,Mobile,France,Social Media,1,1,1,1,1,1
session_3399,user_2071,Desktop,Canada,Direct,1,0,0,0,0,0
session_34,user_1912,Tablet,USA,Google,1,1,1,1,1,1
session_340,user_1807,Tablet,USA,Google,1,1,0,0,0,0
session_3400,user_1352,Desktop,UK,Social Media,1,0,0,0,0,0
session_3401,user_2962,Tablet,Germany,Email,1,1,0,0,0,0
session_3402,user_1247,Mobile,UK,Direct,1,1,0,0,0,0
session_3403,user_2781,Desktop,USA,Social Media,1,1,0,0,0,0
session_3404,user_1745,Tablet,France,Email,1,1,0,0,0,0
session_3405,user_2072,Desktop,USA,Direct,1,0,0,0,0,0
session_3406,user_2846,Mobile,Germany,Google,1,1,1,1,1,1
session_3407,user_2850,Desktop,USA,Direct,1,1,0,0,0,0
session_3408,user_2331,Mobile,Australia,Direct,1,0,0,0,0,0
session_3409,user_2011,Desktop,Australia,Email,1,1,0,0,0,0
session_341,user_1631,Mobile,Canada,Google,1,1,0,0,0,0
session_3410,user_1552,Desktop,France,Social Media,1,0,0,0,0,0
session_3411,user_1118,Desktop,Australia,Social Media,1,1,1,1,1,1
session_3412,user_2809,Mobile,France,Email,1,1,0,0,0,0
session_3413,user_1714,Tablet,Canada,Google,1,1,0,0,0,0
session_3414,user_1714,Mobile,France,Google,1,1,1,1,1,1
session_3415,user_1550,Mobile,Canada,Social Media,1,1,0,0,0,0
session_3416,user_1513,Tablet,India,Direct,1,1,0,0,0,0
session_3417,user_2982,Mobile,Germany,Email,1,0,0,0,0,0
session_3418,user_1297,Tablet,Australia,Direct,1,1,1,1,1,1
session_3419,user_2920,Tablet,France,Email,1,0,0,0,0,0
session_342,user_2576,Tablet,India,Email,1,1,0,0,0,0
session_3420,user_1055,Tablet,Germany,Google,1,1,1,1,1,1
session_3421,user_2278,Desktop,France,Direct,1,0,0,0,0,0
session_3422,user_2681,Desktop,France,Email,1,1,0,0,0,0
session_3423,user_1219,Desktop,India,Social Media,1,1,0,0,0,0
session_3424,user_2062,Mobile,France,Google,1,1,0,0,0,0
session_3425,user_2971,Tablet,France,Email,1,1,0,0,0,0
session_3426,user_1239,Desktop,France,Social Media,1,0,0,0,0,0
session_3427,user_2792,Tablet,USA,Google,1,1,1,1,1,1
session_3428,user_1285,Tablet,UK,Direct,1,1,0,0,0,0
session_3429,user_1554,Desktop,USA,Direct,1,0,0,0,0,0
session_343,user_2053,Mobile,USA,Social Media,1,1,1,1,1,1
session_3430,user_1941,Tablet,France,Google,1,1,1,1,1,1
session_3431,user_1408,Desktop,France,Direct,1,1,0,0,0,0
session_3432,user_2988,Desktop,Australia,Email,1,1,0,0,0,0
session_3433,user_1388,Mobile,UK,Google,1,1,0,0,0,0
session_3434,user_2674,Desktop,France,Email,1,1,0,0,0,0
session_3435,user_2955,Desktop,France,Google,1,1,1,1,1,1
session_3436,user_1701,Mobile,India,Google,1,1,0,0,0,0
session_3437,user_2784,Mobile,France,Social Media,1,1,1,0,0,0
session_3438,user_1165,Tablet,Germany,Email,1,1,0,0,0,0
session_3439,user_1577,Desktop,Australia,Google,1,1,1,1,0,0
session_344,user_1511,Desktop,Germany,Direct,1,1,1,1,0,0
session_3440,user_1830,Mobile,USA,Email,1,1,1,1,1,1
session_3441,user_1426,Mobile,India,Google,1,0,0,0,0,0
session_3442,user_1629,Desktop,Australia,Direct,1,1,0,0,0,0
session_3443,user_1665,Mobile,USA,Google,1,0,0,0,0,0
session_3444,user_2963,Mobile,UK,Google,1,1,0,0,0,0
session_3445,user_1416,Mobile,UK,Social Media,1,1,1,1,1,1
session_3446,user_1150,Desktop,India,Direct,1,0,0,0,0,0
session_3447,user_1173,Mobile,UK,Direct,1,0,0,0,0,0
session_3448,user_1433,Mobile,France,Email,1,1,0,0,0,0
session_3449,user_1784,Tablet,India,Google,1,1,1,0,0,0
session_345,user_2527,Tablet,France,Email,1,1,0,0,0,0
session_3450,user_2161,Desktop,India,Social Media,1,1,0,0,0,0
session_3451,user_2491,Tablet,France,Email,1,1,0,0,0,0
session_3452,user_2314,Desktop,Germany,Social Media,1,0,0,0,0,0
session_3453,user_1400,Mobile,UK,Email,1,1,1,1,1,1
session_3454,user_2764,Mobile,Australia,Direct,1,1,0,0,0,0
session_3455,user_2132,Desktop,India,Google,1,1,0,0,0,0
session_3456,user_1420,Mobile,France,Email,1,1,0,0,0,0
session_3457,user_2249,Desktop,India,Social Media,1,1,0,0,0,0
session_3458,user_1967,Mobile,France,Social Media,1,1,0,0,0,0
session_3459,user_1403,Mobile,France,Google,1,1,1,0,0,0
session_346,user_2703,Tablet,France,Email,1,1,0,0,0,0
session_3460,user_1771,Tablet,India,Social Media,1,1,1,0,0,0
session_3461,user_2968,Desktop,France,Direct,1,1,1,1,1,1
session_3462,user_1709,Mobile,Germany,Direct,1,1,0,0,0,0
session_3463,user_1232,Mobile,India,Google,1,1,1,1,1,1
session_3464,user_1740,Tablet,Germany,Google,1,0,0,0,0,0
session_3465,user_1723,Mobile,UK,Social Media,1,1,1,0,0,0
session_3466,user_2103,Tablet,Canada,Email,1,1,0,0,0,0
session_3467,user_2028,Tablet,Germany,Email,1,1,1,1,1,1
session_3468,user_2091,Tablet,Germany,Google,1,0,0,0,0,0
session_3469,user_2245,Mobile,UK,Direct,1,1,0,0,0,0
session_347,user_2586,Mobile,UK,Email,1,1,0,0,0,0
session_3470,user_1989,Desktop,USA,Direct,1,1,0,0,0,0
session_3471,user_2668,Desktop,France,Social Media,1,1,0,0,0,0
session_3472,user_2947,Mobile,Germany,Email,1,1,1,1,1,1
session_3473,user_1438,Mobile,Canada,Social Media,1,1,0,0,0,0
session_3474,user_2540,Tablet,USA,Social Media,1,1,1,1,1,1
session_3475,user_1148,Desktop,India,Email,1,0,0,0,0,0
session_3476,user_2440,Mobile,UK,Social Media,1,1,1,0,0,0
session_3477,user_1076,Tablet,India,Email,1,1,0,0,0,0
session_3478,user_2456,Desktop,UK,Email,1,1,1,1,1,1
session_3479,user_1318,Mobile,France,Social Media,1,1,1,1,1,1
session_348,user_1472,Mobile,Canada,Google,1,1,0,0,0,0
session_3480,user_1966,Mobile,Germany,Direct,1,1,1,1,1,1
session_3481,user_2610,Desktop,Canada,Google,1,0,0,0,0,0
session_3482,user_2069,Mobile,India,Email,1,1,1,1,1,1
session_3483,user_1564,Desktop,USA,Direct,1,1,0,0,0,0
session_3484,user_1366,Tablet,Germany,Direct,1,1,1,0,0,0
session_3485,user_2826,Tablet,France,Social Media,1,1,0,0,0,0
session_3486,user_2860,Tablet,Canada,Email,1,1,1,1,1,1
session_3487,user_2370,Desktop,France,Direct,1,1,1,0,0,0
session_3488,user_2660,Desktop,Australia,Google,1,1,1,0,0,0
session_3489,user_1393,Tablet,UK,Social Media,1,0,0,0,0,0
session_349,user_2107,Desktop,India,Email,1,1,0,0,0,0
session_3490,user_1456,Mobile,Australia,Email,1,1,1,0,0,0
session_3491,user_1863,Desktop,Germany,Direct,1,1,0,0,0,0
session_3492,user_2091,Tablet,France,Email,1,1,0,0,0,0
session_3493,user_1411,Desktop,USA,Social Media,1,1,0,0,0,0
session_3494,user_1683,Mobile,USA,Email,1,1,0,0,0,0
session_3495,user_2060,Desktop,UK,Google,1,0,0,0,0,0
session_3496,user_1467,Desktop,Australia,Direct,1,1,0,0,0,0
session_3497,user_2526,Tablet,India,Email,1,1,1,0,0,0
session_3498,user_2985,Desktop,USA,Direct,1,0,0,0,0,0
session_3499,user_2595,Mobile,Australia,Google,1,1,1,0,0,0
session_35,user_2872,Mobile,USA,Social Media,1,1,0,0,0,0
session_350,user_2491,Tablet,France,Google,1,1,1,1,1,1
session_3500,user_1970,Mobile,France,Social Media,1,1,1,1,1,1
session_3501,user_2334,Tablet,Canada,Email,1,1,0,0,0,0
session_3502,user_1975,Mobile,Australia,Email,1,0,0,0,0,0
session_3503,user_1759,Mobile,Canada,Email,1,1,0,0,0,0
session_3504,user_2620,Tablet,Australia,Direct,1,0,0,0,0,0
session_3505,user_2641,Tablet,UK,Google,1,1,0,0,0,0
session_3506,user_1934,Desktop,India,Email,1,1,0,0,0,0
session_3507,user_1904,Tablet,France,Email,1,0,0,0,0,0
session_3508,user_2686,Desktop,Australia,Google,1,0,0,0,0,0
session_3509,user_2675,Tablet,India,Google,1,0,0,0,0,0
session_351,user_2874,Tablet,Australia,Direct,1,1,0,0,0,0
session_3510,user_1899,Tablet,UK,Email,1,1,1,0,0,0
session_3511,user_2603,Desktop,Germany,Email,1,1,0,0,0,0
session_3512,user_1997,Mobile,Australia,Social Media,1,0,0,0,0,0
session_3513,user_2052,Desktop,India,Direct,1,1,0,0,0,0
session_3514,user_1626,Mobile,Australia,Direct,1,1,0,0,0,0
session_3515,user_1781,Desktop,UK,Google,1,1,0,0,0,0
session_3516,user_2672,Tablet,Canada,Social Media,1,0,0,0,0,0
session_3517,user_1930,Desktop,Australia,Direct,1,1,0,0,0,0
session_3518,user_1471,Desktop,France,Email,1,1,0,0,0,0
session_3519,user_1600,Desktop,UK,Email,1,1,1,1,1,1
session_352,user_1678,Desktop,India,Direct,1,1,1,1,1,1
session_3520,user_1397,Mobile,India,Direct,1,1,0,0,0,0
session_3521,user_2228,Mobile,Canada,Direct,1,0,0,0,0,0
session_3522,user_1287,Mobile,Australia,Google,1,0,0,0,0,0
session_3523,user_2568,Desktop,India,Direct,1,1,1,1,1,1
session_3524,user_1453,Mobile,Germany,Social Media,1,1,0,0,0,0
session_3525,user_2708,Mobile,Canada,Direct,1,1,1,0,0,0
session_3526,user_1788,Tablet,Germany,Direct,1,1,0,0,0,0
session_3527,user_2915,Mobile,Germany,Email,1,1,0,0,0,0
session_3528,user_2521,Tablet,India,Google,1,1,0,0,0,0
session_3529,user_2783,Tablet,USA,Email,1,1,0,0,0,0
session_353,user_2066,Desktop,France,Google,1,0,0,0,0,0
session_3530,user_2215,Desktop,India,Google,1,1,1,1,1,1
session_3531,user_1341,Desktop,Germany,Email,1,1,1,1,1,1
session_3532,user_2139,Mobile,UK,Social Media,1,1,0,0,0,0
session_3533,user_1880,Mobile,France,Google,1,1,0,0,0,0
session_3534,user_1221,Tablet,USA,Email,1,1,0,0,0,0
session_3535,user_1719,Tablet,India,Direct,1,1,0,0,0,0
session_3536,user_1423,Tablet,USA,Google,1,1,1,0,0,0
session_3537,user_1387,Mobile,USA,Email,1,1,1,1,1,1
session_3538,user_1358,Tablet,Canada,Direct,1,1,1,0,0,0
session_3539,user_2784,Tablet,UK,Google,1,1,1,1,1,1
session_354,user_1904,Tablet,Canada,Google,1,1,1,1,1,1
session_3540,user_1774,Tablet,USA,Direct,1,1,0,0,0,0
session_3541,user_1559,Tablet,Australia,Email,1,1,1,1,1,1
session_3542,user_1084,Desktop,UK,Google,1,1,0,0,0,0
session_3543,user_2329,Desktop,France,Google,1,1,0,0,0,0
session_3544,user_2783,Tablet,Germany,Email,1,0,0,0,0,0
session_3545,user_2868,Desktop,UK,Social Media,1,1,0,0,0,0
session_3546,user_2114,Tablet,France,Direct,1,0,0,0,0,0
session_3547,user_1180,Mobile,USA,Email,1,1,1,0,0,0
session_3548,user_1183,Tablet,Germany,Direct,1,1,0,0,0,0
session_3549,user_2130,Mobile,UK,Email,1,1,1,0,0,0
session_355,user_1663,Mobile,USA,Social Media,1,1,1,1,1,1
session_3550,user_1763,Mobile,Canada,Direct,1,1,0,0,0,0
session_3551,user_2491,Tablet,Australia,Google,1,1,1,1,1,1
session_3552,user_2650,Tablet,USA,Email,1,0,0,0,0,0
session_3553,user_1257,Tablet,France,Email,1,1,0,0,0,0
session_3554,user_1767,Mobile,USA,Social Media,1,0,0,0,0,0
session_3555,user_2546,Desktop,India,Social Media,1,0,0,0,0,0
session_3556,user_1876,Desktop,India,Email,1,1,1,1,1,1
session_3557,user_1032,Desktop,UK,Social Media,1,1,1,1,1,1
session_3558,user_2710,Mobile,USA,Social Media,1,1,0,0,0,0
session_3559,user_1250,Desktop,Australia,Email,1,1,0,0,0,0
session_356,user_1771,Desktop,Australia,Google,1,1,1,1,0,0
session_3560,user_1015,Mobile,India,Email,1,0,0,0,0,0
session_3561,user_1837,Tablet,UK,Social Media,1,1,0,0,0,0
session_3562,user_1577,Desktop,Germany,Social Media,1,1,0,0,0,0
session_3563,user_1804,Mobile,USA,Direct,1,0,0,0,0,0
session_3564,user_1647,Desktop,UK,Google,1,1,0,0,0,0
session_3565,user_1470,Mobile,Canada,Direct,1,1,0,0,0,0
session_3566,user_2344,Desktop,Australia,Google,1,1,1,1,1,1
session_3567,user_1441,Tablet,UK,Google,1,1,0,0,0,0
session_3568,user_1724,Desktop,Canada,Google,1,1,0,0,0,0
session_3569,user_2740,Desktop,Canada,Direct,1,0,0,0,0,0
session_357,user_1612,Mobile,UK,Email,1,1,1,0,0,0
session_3570,user_2216,Mobile,Germany,Google,1,1,1,1,1,1
session_3571,user_2963,Tablet,USA,Google,1,1,0,0,0,0
session_3572,user_2838,Desktop,Australia,Social Media,1,1,1,1,1,1
session_3573,user_1376,Desktop,Germany,Email,1,1,0,0,0,0
session_3574,user_2485,Mobile,France,Google,1,1,0,0,0,0
session_3575,user_1971,Desktop,USA,Direct,1,1,0,0,0,0
session_3576,user_2016,Tablet,France,Social Media,1,1,1,1,1,1
session_3577,user_2967,Desktop,Australia,Social Media,1,1,1,0,0,0
session_3578,user_1682,Mobile,India,Direct,1,1,1,1,1,1
session_3579,user_2085,Desktop,France,Direct,1,1,0,0,0,0
session_358,user_2901,Mobile,France,Google,1,0,0,0,0,0
session_3580,user_1115,Tablet,USA,Email,1,1,0,0,0,0
session_3581,user_2936,Tablet,France,Email,1,0,0,0,0,0
session_3582,user_1629,Mobile,Canada,Social Media,1,1,0,0,0,0
session_3583,user_2187,Mobile,USA,Email,1,0,0,0,0,0
session_3584,user_1653,Tablet,Canada,Direct,1,1,1,1,1,1
session_3585,user_2212,Desktop,Canada,Email,1,1,0,0,0,0
session_3586,user_2872,Desktop,France,Direct,1,0,0,0,0,0
session_3587,user_1323,Tablet,UK,Email,1,1,1,1,1,1
session_3588,user_1884,Desktop,Germany,Google,1,0,0,0,0,0
session_3589,user_2374,Desktop,India,Social Media,1,1,1,1,1,1
session_359,user_2113,Mobile,Canada,Google,1,1,1,1,0,0
session_3590,user_1099,Mobile,UK,Direct,1,1,0,0,0,0
session_3591,user_1123,Tablet,UK,Email,1,1,0,0,0,0
session_3592,user_1063,Mobile,Germany,Email,1,0,0,0,0,0
session_3593,user_2999,Desktop,UK,Google,1,1,0,0,0,0
session_3594,user_2821,Desktop,India,Direct,1,1,1,0,0,0
session_3595,user_2753,Desktop,Australia,Social Media,1,1,0,0,0,0
session_3596,user_1367,Tablet,Germany,Google,1,1,0,0,0,0
session_3597,user_2035,Tablet,France,Email,1,1,0,0,0,0
session_3598,user_2804,Tablet,India,Google,1,0,0,0,0,0
session_3599,user_1627,Desktop,UK,Email,1,0,0,0,0,0
session_36,user_1983,Tablet,Canada,Direct,1,1,0,0,0,0
session_360,user_1764,Tablet,USA,Email,1,1,0,0,0,0
session_3600,user_1198,Tablet,USA,Email,1,0,0,0,0,0
session_3601,user_2397,Mobile,USA,Direct,1,1,0,0,0,0
session_3602,user_2601,Desktop,France,Google,1,1,1,1,1,1
session_3603,user_1591,Mobile,Germany,Google,1,1,0,0,0,0
session_3604,user_1843,Mobile,Germany,Social Media,1,0,0,0,0,0
session_3605,user_2972,Tablet,UK,Social Media,1,0,0,0,0,0
session_3606,user_2675,Mobile,India,Email,1,1,0,0,0,0
session_3607,user_1232,Tablet,USA,Google,1,1,1,0,0,0
session_3608,user_2929,Desktop,Germany,Google,1,1,0,0,0,0
session_3609,user_1904,Desktop,Canada,Google,1,1,0,0,0,0
session_361,user_2330,Tablet,India,Social Media,1,1,1,0,0,0
session_3610,user_1551,Desktop,USA,Email,1,1,0,0,0,0
session_3611,user_1837,Mobile,Germany,Google,1,0,0,0,0,0
session_3612,user_1982,Desktop,India,Social Media,1,1,0,0,0,0
session_3613,user_1363,Desktop,France,Social Media,1,1,0,0,0,0
session_3614,user_1226,Mobile,Canada,Social Media,1,1,0,0,0,0
session_3615,user_1389,Mobile,Germany,Social Media,1,1,1,1,1,1
session_3616,user_1934,Mobile,Canada,Google,1,1,0,0,0,0
session_3617,user_2012,Desktop,Australia,Google,1,1,1,0,0,0
session_3618,user_1921,Desktop,France,Social Media,1,1,0,0,0,0
session_3619,user_2799,Mobile,France,Social Media,1,1,1,1,1,1
session_362,user_2745,Desktop,UK,Direct,1,0,0,0,0,0
session_3620,user_2142,Mobile,Germany,Email,1,1,0,0,0,0
session_3621,user_1852,Tablet,France,Social Media,1,1,0,0,0,0
session_3622,user_1046,Desktop,India,Direct,1,1,0,0,0,0
session_3623,user_1777,Tablet,Canada,Social Media,1,1,0,0,0,0
session_3624,user_1263,Desktop,Germany,Direct,1,1,0,0,0,0
session_3625,user_1015,Desktop,Canada,Email,1,1,0,0,0,0
session_3626,user_2075,Mobile,Australia,Social Media,1,0,0,0,0,0
session_3627,user_2906,Tablet,India,Direct,1,1,0,0,0,0
session_3628,user_1980,Desktop,USA,Direct,1,1,1,0,0,0
session_3629,user_2876,Tablet,Australia,Direct,1,1,0,0,0,0
session_363,user_2751,Desktop,India,Social Media,1,1,0,0,0,0
session_3630,user_2795,Desktop,Germany,Google,1,1,1,1,1,1
session_3631,user_2084,Tablet,Canada,Email,1,1,0,0,0,0
session_3632,user_2671,Tablet,USA,Email,1,1,0,0,0,0
session_3633,user_2449,Mobile,Germany,Social Media,1,1,0,0,0,0
session_3634,user_2732,Tablet,UK,Social Media,1,1,0,0,0,0
session_3635,user_1205,Desktop,Germany,Google,1,1,1,0,0,0
session_3636,user_2769,Tablet,USA,Social Media,1,1,0,0,0,0
session_3637,user_1584,Desktop,France,Social Media,1,1,1,1,1,1
session_3638,user_2135,Desktop,France,Google,1,1,1,1,1,1
session_3639,user_1647,Tablet,UK,Social Media,1,1,1,1,1,1
session_364,user_2249,Desktop,Germany,Social Media,1,0,0,0,0,0
session_3640,user_2785,Tablet,France,Social Media,1,0,0,0,0,0
session_3641,user_1541,Tablet,Australia,Social Media,1,1,0,0,0,0
session_3642,user_2616,Mobile,UK,Google,1,0,0,0,0,0
session_3643,user_2916,Desktop,India,Direct,1,1,1,1,1,1
session_3644,user_1803,Tablet,USA,Direct,1,1,0,0,0,0
session_3645,user_1142,Tablet,Germany,Google,1,0,0,0,0,0
session_3646,user_1234,Tablet,Australia,Email,1,1,1,1,1,1
session_3647,user_2597,Tablet,Canada,Social Media,1,1,1,1,0,0
session_3648,user_2086,Tablet,Germany,Google,1,0,0,0,0,0
session_3649,user_1253,Mobile,India,Google,1,0,0,0,0,0
session_365,user_2605,Desktop,UK,Direct,1,1,0,0,0,0
session_3650,user_1020,Tablet,Canada,Social Media,1,1,1,1,1,1
session_3651,user_1765,Tablet,France,Google,1,1,0,0,0,0
session_3652,user_1913,Tablet,Australia,Direct,1,1,0,0,0,0
session_3653,user_1448,Tablet,India,Google,1,1,0,0,0,0
session_3654,user_2919,Mobile,Canada,Google,1,1,1,1,1,1
session_3655,user_2275,Tablet,USA,Email,1,1,0,0,0,0
session_3656,user_1703,Desktop,Australia,Direct,1,1,1,1,1,1
session_3657,user_2702,Desktop,UK,Direct,1,1,0,0,0,0
session_3658,user_2560,Desktop,Australia,Direct,1,1,1,0,0,0
session_3659,user_3000,Tablet,India,Email,1,1,1,1,1,1
session_366,user_1228,Mobile,UK,Email,1,1,1,0,0,0
session_3660,user_2705,Tablet,Canada,Google,1,1,0,0,0,0
session_3661,user_1126,Tablet,Canada,Google,1,0,0,0,0,0
session_3662,user_2238,Desktop,Germany,Social Media,1,1,1,1,1,1
session_3663,user_2271,Desktop,India,Direct,1,1,1,1,1,1
session_3664,user_1241,Desktop,USA,Google,1,1,0,0,0,0
session_3665,user_2851,Mobile,Germany,Social Media,1,1,0,0,0,0
session_3666,user_1967,Desktop,USA,Direct,1,1,0,0,0,0
session_3667,user_1498,Desktop,France,Email,1,1,0,0,0,0
session_3668,user_1404,Tablet,UK,Google,1,1,1,1,1,1
session_3669,user_2369,Mobile,France,Email,1,0,0,0,0,0
session_367,user_1564,Tablet,Canada,Email,1,1,0,0,0,0
session_3670,user_2957,Mobile,France,Direct,1,1,1,1,1,1
session_3671,user_1971,Mobile,Australia,Direct,1,1,1,1,1,1
session_3672,user_2826,Desktop,UK,Email,1,1,1,1,1,1
session_3673,user_2312,Tablet,Germany,Google,1,1,0,0,0,0
session_3674,user_2702,Tablet,UK,Social Media,1,1,0,0,0,0
session_3675,user_1596,Tablet,USA,Social Media,1,1,0,0,0,0
session_3676,user_1742,Mobile,Canada,Social Media,1,1,0,0,0,0
session_3677,user_2841,Desktop,India,Social Media,1,1,0,0,0,0
session_3678,user_2532,Desktop,UK,Social Media,1,1,0,0,0,0
session_3679,user_2775,Mobile,France,Direct,1,1,1,1,1,1
session_368,user_2339,Tablet,France,Email,1,0,0,0,0,0
session_3680,user_2461,Mobile,Canada,Email,1,1,1,0,0,0
session_3681,user_1840,Tablet,Australia,Google,1,0,0,0,0,0
session_3682,user_2489,Desktop,Canada,Direct,1,1,1,0,0,0
session_3683,user_2838,Mobile,France,Social Media,1,0,0,0,0,0
session_3684,user_1365,Mobile,France,Direct,1,1,0,0,0,0
session_3685,user_1980,Mobile,Germany,Direct,1,1,0,0,0,0
session_3686,user_2394,Mobile,India,Social Media,1,1,1,1,1,1
session_3687,user_1302,Desktop,Germany,Direct,1,1,1,1,1,1
session_3688,user_1987,Desktop,Germany,Social Media,1,1,0,0,0,0
session_3689,user_2350,Tablet,Canada,Direct,1,1,0,0,0,0
session_369,user_1374,Mobile,UK,Google,1,0,0,0,0,0
session_3690,user_1217,Tablet,Australia,Email,1,1,1,1,1,1
session_3691,user_2325,Desktop,Australia,Social Media,1,1,1,1,0,0
session_3692,user_2497,Tablet,Australia,Direct,1,1,1,0,0,0
session_3693,user_2857,Desktop,Germany,Social Media,1,1,0,0,0,0
session_3694,user_1734,Mobile,France,Google,1,1,0,0,0,0
session_3695,user_1900,Tablet,USA,Google,1,1,1,1,0,0
session_3696,user_2612,Tablet,UK,Social Media,1,1,0,0,0,0
session_3697,user_1775,Mobile,Australia,Social Media,1,1,0,0,0,0
session_3698,user_2204,Tablet,USA,Social Media,1,0,0,0,0,0
session_3699,user_1609,Tablet,UK,Google,1,1,0,0,0,0
session_37,user_1099,Mobile,Australia,Direct,1,1,1,1,0,0
session_370,user_2962,Desktop,Germany,Social Media,1,0,0,0,0,0
session_3700,user_1476,Tablet,UK,Email,1,1,1,0,0,0
session_3701,user_1362,Mobile,Australia,Google,1,1,0,0,0,0
session_3702,user_2196,Desktop,Australia,Direct,1,1,0,0,0,0
session_3703,user_1079,Mobile,France,Social Media,1,1,0,0,0,0
session_3704,user_2913,Mobile,Australia,Google,1,0,0,0,0,0
session_3705,user_2889,Tablet,France,Direct,1,1,1,0,0,0
session_3706,user_1522,Tablet,Canada,Social Media,1,0,0,0,0,0
session_3707,user_1029,Mobile,USA,Direct,1,0,0,0,0,0
session_3708,user_2101,Tablet,India,Direct,1,1,0,0,0,0
session_3709,user_2645,Tablet,Canada,Direct,1,1,0,0,0,0
session_371,user_2647,Mobile,USA,Direct,1,1,0,0,0,0
session_3710,user_2341,Mobile,USA,Direct,1,1,1,0,0,0
session_3711,user_1518,Tablet,Australia,Direct,1,1,0,0,0,0
session_3712,user_2383,Mobile,UK,Google,1,1,0,0,0,0
session_3713,user_2463,Desktop,USA,Google,1,1,0,0,0,0
session_3714,user_2775,Tablet,USA,Email,1,1,1,1,1,1
session_3715,user_1739,Mobile,France,Google,1,1,1,1,1,1
session_3716,user_2415,Mobile,Australia,Social Media,1,1,1,0,0,0
session_3717,user_2720,Mobile,India,Social Media,1,1,0,0,0,0
session_3718,user_1111,Tablet,France,Direct,1,0,0,0,0,0
session_3719,user_2619,Desktop,India,Email,1,0,0,0,0,0
session_372,user_2533,Tablet,Australia,Email,1,1,0,0,0,0
session_3720,user_1181,Mobile,UK,Email,1,1,0,0,0,0
session_3721,user_2652,Mobile,France,Direct,1,1,0,0,0,0
session_3722,user_1962,Tablet,UK,Direct,1,1,1,0,0,0
session_3723,user_2602,Tablet,USA,Social Media,1,1,0,0,0,0
session_3724,user_1188,Mobile,Germany,Social Media,1,1,0,0,0,0
session_3725,user_1442,Desktop,France,Direct,1,1,0,0,0,0
session_3726,user_2472,Mobile,USA,Direct,1,1,0,0,0,0
session_3727,user_2451,Tablet,Canada,Social Media,1,1,1,1,1,1
session_3728,user_1038,Tablet,UK,Direct,1,1,1,1,1,1
session_3729,user_2333,Mobile,India,Google,1,1,0,0,0,0
session_373,user_2565,Desktop,USA,Email,1,1,0,0,0,0
